Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ce257bd90d391da7c61c8330a85eea9fe73735406a135a30355c3277eee62026,2019-08,City of London Police,City of London Police,-0.090847,51.511237,On or near SCOTT'S YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
02aa61dc20b7f43b162c991f4aea5fb3f9723e2386e2082b139e44a7c300a77d,2019-08,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
dfb8b65a1bfcca08f88403dbe5f28d3cd794ff85ee613bbe980f7988ef127173,2019-08,City of London Police,City of London Police,-0.109155,51.516668,On or near FETTER LANE,E01032740,City of London 001G,Investigation complete; no suspect identified
0bdd4aa7121dcb6eac4f671d33dd6f16bca7f300670ca70d51373ab9896b99f6,2019-08,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Formal action is not in the public interest
0b19b22da756414b20bfab4e31c9daba33499ecdee687458754c82b9ee245574,2019-08,City of London Police,City of London Police,-0.102930,51.518375,On or near WEST SMITHFIELD,E01032740,City of London 001G,Investigation complete; no suspect identified
5319ef417fd7aa26ffbf77a2d668d3918797933208151e072fcca387e191aa94,2019-08,City of London Police,City of London Police,-0.091732,51.521080,On or near Nightclub,E01002704,Islington 023D,Investigation complete; no suspect identified
c46f6c3209eba3fa0df00d46dcdcf0203c017120ff01fefb134c68e154c07476,2019-08,City of London Police,City of London Police,-0.097277,51.515307,On or near ST MARTIN'S LE GRAND,E01000001,City of London 001A,Investigation complete; no suspect identified
e75542f42865c787389948eb2014a95dc4c66dc9ac9b741cb85d0f6283748a4d,2019-08,City of London Police,City of London Police,-0.089582,51.511495,On or near CANNON STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
4040620da053101cf5f77c64328d89d677908f4f79d3c0f8279c8d864ea375a6,2019-08,City of London Police,City of London Police,-0.079674,51.514409,On or near BURY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
48683751470de3d6825af5e864191b9301c10a448806b30acd776d5da9fa839b,2019-08,City of London Police,City of London Police,-0.094033,51.520875,On or near Shopping Area,E01000003,City of London 001C,Investigation complete; no suspect identified
b8c9b01383410a4fcf76dd36551f0196c78139e111bf303b4ad04ad6003cf1ba,2019-08,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
daacc3340780ab3714bda80f4998e798b13fe99d17463d95ddd94e0d8c1db914,2019-08,City of London Police,City of London Police,-0.097736,51.520206,On or near Conference/Exhibition Centre,E01000001,City of London 001A,Investigation complete; no suspect identified
3213047d80126295469884779fbd083e544446936cd9f258b2a4abbce6fbb356,2019-08,City of London Police,City of London Police,-0.092077,51.512147,On or near TOWER ROYAL,E01032739,City of London 001F,Investigation complete; no suspect identified
07b5073506dd43648b8ecc05718959764956be72a3fd96da57e185ef01ef058b,2019-08,City of London Police,City of London Police,-0.079283,51.511021,On or near SEETHING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
7ce3a660e5d3d4c70f2e387f70eef25bc0175a4189e96275031d378800026e9e,2019-08,City of London Police,City of London Police,-0.075146,51.513435,On or near Bus/Coach Station,E01000005,City of London 001E,Investigation complete; no suspect identified
51d3660673f8745ad3bc3eb6743d53f402261653c107249f773d26306f25c157,2019-08,City of London Police,City of London Police,-0.083587,51.512171,On or near LIME STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
6e523e309b7a445bec4521336662928b90ea129e26ab4887625eb7b425322b26,2019-08,City of London Police,City of London Police,-0.094546,51.520658,On or near BEECH STREET,E01000002,City of London 001B,Investigation complete; no suspect identified
a698eb9a9103261185014f2efd7d9ad470f45b349c9238cf34afba043a4cf5c7,2019-08,City of London Police,City of London Police,-0.084983,51.510494,On or near Supermarket,E01032739,City of London 001F,Formal action is not in the public interest
d16962b815cfbe268dfca23033e1e9dd7373279fe59e251b985e1614e864d297,2019-08,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
cfd0a398ef4e25c8416a62850768084d229a73d9b7ec19c42e1a3160737ba375,2019-08,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a3bb99c76266ed5bba32fcbbd47ada9d4f17afec81cb9a3cd78ceb38648d9c13,2019-08,City of London Police,City of London Police,-0.087549,51.514276,On or near BARTHOLOMEW LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
99316b8d023bee7faaaecbd550b7454eb0febebe10700585323ce50dab2d20da,2019-08,City of London Police,City of London Police,-0.086701,51.510774,On or near Pedestrian Subway,E01032739,City of London 001F,Investigation complete; no suspect identified
baa77299e85c4628ce857aa1c6fb78d3f1a87b5ef5924f845ec642b757ba4626,2019-08,City of London Police,City of London Police,-0.080146,51.514848,On or near BURY COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
b830501d9cbfdb2573cde4aec7883188685f62fb491cebcef67bde9f2e88f760,2019-08,City of London Police,City of London Police,-0.078127,51.512135,On or near LLOYD'S AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
14a14ecd3f283272033d201d4127c7875f995dc5c1b1c8cb5c56157e72db8375,2019-08,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
af8e6dec55d78dd9df68a82d91185a98b4da188d1b10eedb02f9018f9c4c81d1,2019-08,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Unable to prosecute suspect
da934786eca66966cf16befd04f4e87d9eff0cb0e00f8af7868184afc1ad3237,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
ac947fe3004ac785a31a2cd69f91ddd7a14ff0a3cf72fd33b376de250621a5f2,2019-08,City of London Police,City of London Police,-0.087780,51.508066,On or near BOROUGH HIGH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
70d10e66c1dd232cc073e8f555a2d69b8eb53f4a03369ae0d05850e8b5dc72f4,2019-08,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Formal action is not in the public interest
f09f6f284e5a6bd5ff75a56d40b327072fe4257c8dbc5d41aed6ba99065d82d0,2019-08,City of London Police,City of London Police,-0.108965,51.516386,On or near PLOUGH PLACE,E01032740,City of London 001G,Investigation complete; no suspect identified
6190cb088b0155978f8928dc067685da3d5dd558e2a28eee47b07559d45720a5,2019-08,City of London Police,City of London Police,-0.094464,51.512959,On or near WATLING COURT,E01032739,City of London 001F,Unable to prosecute suspect
d097f4884a05ab2dc6f45858b9e9e76b190122727c467850e643d120911c8eb1,2019-08,City of London Police,City of London Police,-0.091084,51.513830,On or near OLD JEWRY,E01032739,City of London 001F,Investigation complete; no suspect identified
10426cb823875370b6f02fc3efffac763723d09196e7368765597bad441d910a,2019-08,City of London Police,City of London Police,-0.094628,51.514203,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
f0b07aa440598e545011c96e9b8b0ab0381f6b0dc52e54b120c70cd8c3095022,2019-08,City of London Police,City of London Police,-0.085173,51.518680,On or near FINSBURY AVENUE,E01032739,City of London 001F,Unable to prosecute suspect
8b1dd0e557c97b06d0d53b1266b6ef285a4962dcc7414b8a262e263429ca7185,2019-08,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Formal action is not in the public interest
69ec6407ab38baf05527fc891235caf67bf77b2010b46ebf149cb68f05fe85d1,2019-08,City of London Police,City of London Police,-0.097601,51.520699,On or near CARTHUSIAN STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
c497c2bf46080518fd6a037d767229c85c1187cef5d12d3d3dc2f99518f9d0ba,2019-08,City of London Police,City of London Police,-0.095037,51.510621,On or near QUEENHITHE,E01032739,City of London 001F,Investigation complete; no suspect identified
4585e0400c62588697ff5668da55c54de89372e42da21dfeba4450af4c00882f,2019-08,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
45b362706ff32431c86f05134f0900fd9234b822dc8b5463bc7d391d5416e28c,2019-08,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
d594a20f12187c74961ff3d82b7db42fbe4997d05aefa1164097e6528d699944,2019-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ffd0d5875437b9e393ef14bc1fd3df1c9bf636a0235a90209261f031f13bc4e6,2019-08,City of London Police,City of London Police,-0.104909,51.517912,On or near Parking Area,E01032740,City of London 001G,Investigation complete; no suspect identified
3c9fba6bc9348b224498cc24f38a6cce175fc4adc3149f38a74383a8c3a8bda2,2019-08,City of London Police,City of London Police,-0.081091,51.516014,On or near CAMOMILE STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
8c5e0a47e71bdc2739bc4c55d81edd4c09251a69db6c9fd8274942923fc85f35,2019-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
86a4763f63afa721dc9ed97041304145d72158844ae455fefcd0170a7f568710,2019-08,City of London Police,City of London Police,-0.104549,51.511306,On or near VICTORIA EMBANKMENT,E01032740,City of London 001G,Investigation complete; no suspect identified
e9a6d1378aa4e1808df332c7ec4cf4b94bb60da7dc544e44196593ed69f51504,2019-08,City of London Police,City of London Police,-0.076435,51.513627,On or near ALDGATE,E01000005,City of London 001E,Investigation complete; no suspect identified
6b667a02876f93f101c827b9b79b43233116a7f0c4aaa7ea28a494be578f3b42,2019-08,City of London Police,City of London Police,-0.103597,51.519312,On or near Nightclub,E01002724,Islington 022D,Investigation complete; no suspect identified
de99a1d3740de752d4cf575026aa5540cbbc086cdb5ee1b89e439baf1a671271,2019-08,City of London Police,City of London Police,-0.089218,51.516057,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
7017a4c2e104e2951d8feb41c54c6a23f0f1eb734ca5b95ef15bb42c4cdc0abb,2019-08,City of London Police,City of London Police,-0.085355,51.510563,On or near PUDDING LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
6245cd19b2d0c19bb8e7da0533233c4bba8e9e4a8cf20c1693e768658f4f45ad,2019-08,City of London Police,City of London Police,-0.103280,51.514109,On or near LUDGATE HILL,E01032740,City of London 001G,Investigation complete; no suspect identified
12a87ee3e344030b86d195491d0aeee8e4c4dabc8676d5f891e7590b8251aac0,2019-08,City of London Police,City of London Police,-0.079162,51.514940,On or near BEVIS MARKS,E01032739,City of London 001F,Investigation complete; no suspect identified
b07bc4761bcf14718f9efa4613e214544eeabb93b43d9cd2362697896d8b5efd,2019-08,City of London Police,City of London Police,-0.101395,51.510913,On or near BLACKFRIARS UNDERPASS,E01032739,City of London 001F,Action to be taken by another organisation
3e35e796e3ba26fc7bdedb30e3194de8a84854606adbd438afbd946fdd1195e9,2019-08,City of London Police,City of London Police,-0.078924,51.508587,On or near PETTY WALES,E01032739,City of London 001F,Investigation complete; no suspect identified
da6225bb1f383cba267da6e2a5a665c98ce07bebc9a2b42127e08110bbc2d9c1,2019-08,City of London Police,City of London Police,-0.084618,51.512682,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
3d0158d4435eee530723e9af9c22442041cefefcbc82a26518edca929de4dde5,2019-08,City of London Police,City of London Police,-0.087153,51.518910,On or near SOUTH PLACE MEWS,E01032739,City of London 001F,Investigation complete; no suspect identified
fb57f776279bc756c882e99cfa9d0ec1fe43cc64ed0976b5859980ebe6dc3fc9,2019-08,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Investigation complete; no suspect identified
8e3b572ea4d8a053c9620cc6e7a9d1b1dce6effda41f7fb33e0da759df2727d4,2019-08,City of London Police,City of London Police,-0.100179,51.514158,On or near Shopping Area,E01032739,City of London 001F,Investigation complete; no suspect identified
d8f366b21628d69cf5728c5fbde01f6ad4b8074143c090e858ac1613b280263e,2019-08,City of London Police,City of London Police,-0.095015,51.513220,On or near WATLING STREET,E01032739,City of London 001F,Formal action is not in the public interest
368e900d0fc81eee163dad62ad78fd4e8c6fe517751ee0502d879b10b0f661d1,2019-08,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
fa6c27a6b3975ce9a97b02cf9ac89c645ee43aae4035ca29e3c5ea3f218318d7,2019-08,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
1ce1d348a94150379b9a1f56f1956fe32ec56ac5be33ffc63abde561b227ed9f,2019-08,City of London Police,City of London Police,-0.093057,51.520085,On or near Theatre/Concert Hall,E01000002,City of London 001B,Investigation complete; no suspect identified
1eb6b7a7760b50b0eb6319cdfced125db2f3ff357cc481586c50119de12749bf,2019-08,City of London Police,City of London Police,-0.078484,51.517680,On or near CATHERINE WHEEL ALLEY,E01032739,City of London 001F,Investigation complete; no suspect identified
6af46c76030c4f7bc3ab6943fb807f61edc4403f6d6eb9fa7759884a33f15c63,2019-08,City of London Police,City of London Police,-0.094628,51.514203,On or near CHEAPSIDE,E01032739,City of London 001F,Investigation complete; no suspect identified
a9c4b0d63ee8d5becab5891e511e9fa128c75542452edeac57f44d657a5b36e9,2019-08,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b9e2c6aa2f19d14a4934b270dc56fc5039d7cac932cc31f6abdb801501213596,2019-08,City of London Police,City of London Police,-0.086976,51.519015,On or near SOUTH PLACE,E01002704,Islington 023D,Investigation complete; no suspect identified
ead55aa95bce5d869b701a24f7b42655ef91a5c74f300ee32ba95528bd234a06,2019-08,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
1afdf9ed7893ededbb9c47304c40de51235899d5197e73d95156d6a93cfdf63e,2019-08,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
b2222174c10328c76aecc70bff58bfc25d6d466fcb98ea131b1349fc48820ade,2019-08,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
14f07f923c41c242fb2f3b8029f319cbdb8cc505ba3fb5a4e97885b94b490ae6,2019-08,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
a9b4c5e6df79d30d0f133bb1eb7e7446c5231552480ee6b384edca46a9ca69d3,2019-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
ac3d55d37b66546f414e609ecb9f0bf060c29b348e2a14b01d890ce2e9fea9fa,2019-08,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
a5ebd5af44ea68f3756a41c2d9a832a4c1af5c427873526f1dda6def9a937c79,2019-08,City of London Police,City of London Police,-0.108965,51.516386,On or near PLOUGH PLACE,E01032740,City of London 001G,Investigation complete; no suspect identified
8094eea7704bd7b361442307e28bd1e6aef1bd233818d4c3272b88c0fd0a0584,2019-08,City of London Police,City of London Police,-0.083296,51.517058,On or near OLD BROAD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
299a3a7cddfc4a9b56a7e90ac43f6dedef0ca3788405599002d07168876c1f6e,2019-08,City of London Police,City of London Police,-0.101073,51.513453,On or near CREED LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
37196302e19e70cd3b15ba77ae180082da6dddd462e6afb2001589ab1c2625e3,2019-08,City of London Police,City of London Police,-0.077392,51.516233,On or near HARROW PLACE,E01000005,City of London 001E,Investigation complete; no suspect identified
848a3378c03604440e77210ed887aac30e722bea3165342427e2222ac64e8097,2019-08,City of London Police,City of London Police,-0.080376,51.517244,On or near Supermarket,E01032739,City of London 001F,Formal action is not in the public interest
cdf8a35cca0b609092dadb1b30058d8246b09bf6b4ca1703e0764adb86654fcb,2019-08,City of London Police,City of London Police,-0.093398,51.512951,On or near WATLING STREET,E01032739,City of London 001F,Unable to prosecute suspect
cc3aac821a15eab0892c6db6428c43f32273cbdd55034003cdd2dd507e60342c,2019-08,City of London Police,City of London Police,-0.092321,51.513194,On or near PANCRAS LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
de118f8a412a2c1de3e1464f87ca1ca04b40dc38fba3110f31d3a6c052620979,2019-08,City of London Police,City of London Police,-0.086175,51.510945,On or near GRACECHURCH STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
997802b3b431bc9166b17c23fd1b9ab9f1f0323e35d3ca863e6bd7bdabd416a2,2019-08,City of London Police,City of London Police,-0.077637,51.511453,On or near CRUTCHED FRIARS,E01032739,City of London 001F,Investigation complete; no suspect identified
ec056062214bacaaee8968bd1bc9ab847ad3d1b5c2d558bb828d9741599ba320,2019-08,City of London Police,City of London Police,-0.085149,51.517196,On or near BLOMFIELD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
5cd2c34c8aaa223ae5f714754003e5ef84b802c19a4d9aa928dbdb3f8264bd47,2019-08,City of London Police,City of London Police,-0.091084,51.513830,On or near OLD JEWRY,E01032739,City of London 001F,Investigation complete; no suspect identified
0809c111594dd7a3b449e2920784b38ee2cb3932aa00897046075e2bd92e03d5,2019-08,City of London Police,City of London Police,-0.096363,51.513377,On or near NEW CHANGE,E01032739,City of London 001F,Investigation complete; no suspect identified
e1081d458db8655492286d450d3eb3cebf74fafdd81be8ad988f78b99f60ccac,2019-08,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
04424c4594cf796f39d2fa57bc7a4f0c042ee497d2a1dc448cbe629da5eb372f,2019-08,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Unable to prosecute suspect
238c6c69bd4f01b96a9b4ce04ad6c2d97c223bc53435750a1b2d2ac6aa214600,2019-08,City of London Police,City of London Police,-0.084251,51.520059,On or near SUN STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c55a1b7845e8d333adb7b9e640d51eb2273b41af8c84caba4dc7fd8a9bb2a616,2019-08,City of London Police,City of London Police,-0.086728,51.510477,On or near KING WILLIAM STREET,E01032739,City of London 001F,Unable to prosecute suspect
83da3bd7e00f552118e43528f628dc60efec7da8c9123dcddbb98c7931ee7de8,2019-08,City of London Police,City of London Police,-0.082965,51.516351,On or near WORMWOOD STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
c4e687f2eaffd286d7b1891118975c5c7b3d745293628b39c75e9d29a91dee37,2019-08,City of London Police,City of London Police,-0.100202,51.513268,On or near DEAN'S COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
24847566a036a3eada6bf726eab19597cb3df49584bf74637fae45aa60e9dbef,2019-08,City of London Police,City of London Police,-0.104621,51.512692,On or near Supermarket,E01032740,City of London 001G,Formal action is not in the public interest
17e08b1283a96e0d1fe7bcb7359a11a9a473a2546cc8011aad48bfce19979d8d,2019-08,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
58f0d960ed2c934298dc2560193e6d9c6c35c60e87695309029f43eb7327ef0a,2019-08,City of London Police,City of London Police,-0.104001,51.513051,On or near APOTHECARY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
357fad08455a550188413706bc6b8cb22e6d64a453290725bb693e778dd5262e,2019-08,City of London Police,City of London Police,-0.097053,51.518262,On or near ALDERSGATE STREET,E01000001,City of London 001A,Investigation complete; no suspect identified
aa4d7ad1f6ca4f8a19d8de383c9878cc2cd0c397d9ff94e9cbbe546ea62476d1,2019-08,City of London Police,City of London Police,-0.113256,51.516824,On or near OLD SQUARE,E01000914,Camden 028B,Investigation complete; no suspect identified
f9e3369e95c3f6f6d9cd6ee889bafff85312b317d4ab617b28a521569fae1613,2019-08,City of London Police,City of London Police,-0.093933,51.519812,On or near Conference/Exhibition Centre,E01000002,City of London 001B,Investigation complete; no suspect identified
112b1fd3f8cd9529e2c115ac07cbfa027420a5dd7cd3748f8dcee22b6a80737e,2019-08,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
d8ab828c7e87ca942574fc993e225bda093ada19e44c3b6911373531cb3d1749,2019-08,City of London Police,City of London Police,-0.089698,51.511812,On or near OXFORD COURT,E01032739,City of London 001F,Investigation complete; no suspect identified
37e3870459aef489a7b8a5b98591c7c7d5ba347f3341bd0346e59282c867a82d,2019-08,City of London Police,City of London Police,-0.095860,51.521660,On or near FANN STREET,E01000003,City of London 001C,Formal action is not in the public interest
b0a4b1028d2b8380f2025a5faf65e5aa3cdc4df642f26a598fea2ec2f40f29d0,2019-08,City of London Police,City of London Police,-0.095860,51.521660,On or near FANN STREET,E01000003,City of London 001C,Formal action is not in the public interest
6bc02e5112d97b460ff9cacefa97839fca4042072bb6aeee7573bf734be76592,2019-08,City of London Police,City of London Police,-0.104494,51.509848,On or near A201,E01032739,City of London 001F,Investigation complete; no suspect identified
264a404ebe30123bcde7ab5116aa32e5d099ce6b9d440164c35f390da156c2a7,2019-08,City of London Police,City of London Police,,,No location,,,Investigation complete; no suspect identified
7c7f689821ffc7f10b24e02b92946a22e96be9a5be688e23c60b0a10a529d77f,2019-08,City of London Police,City of London Police,-0.079786,51.517576,On or near Police Station,E01032739,City of London 001F,Investigation complete; no suspect identified
e4ff6827da754712cd26daaea6d3683bf835cc561e811d8e745bf9f322a0aef8,2019-08,City of London Police,City of London Police,-0.086166,51.510828,On or near EASTCHEAP,E01032739,City of London 001F,Unable to prosecute suspect
c87743cbda77d36d6b26ec4cee98bcb2ff11a30e631a0f8dd69ecf31131c0484,2019-08,City of London Police,City of London Police,-0.085086,51.515621,On or near AUSTIN FRIARS SQUARE,E01032739,City of London 001F,Investigation complete; no suspect identified
c3e369d2e1e2536eb10659325d5d241cecfa17304475ca5cbe2e65491ceaf1a8,2019-08,City of London Police,City of London Police,-0.101452,51.512650,On or near ST ANDREW'S HILL,E01032739,City of London 001F,Investigation complete; no suspect identified
3d6573c08421d09d07f6872130d591fd8e285e495bf071043fdf872c5d04c943,2019-08,City of London Police,City of London Police,-0.081620,51.516814,On or near ALDERMAN'S WALK,E01032739,City of London 001F,Investigation complete; no suspect identified
53553067cd72b43c980c3569a972e75bddada5dfd083432531fde57e5930a0e0,2019-08,City of London Police,City of London Police,-0.100884,51.516966,On or near Hospital,E01032740,City of London 001G,Investigation complete; no suspect identified
046579a656c59951a887756b248c90a8481ca373164051bae57f58ed2f1f4cc5,2019-08,City of London Police,City of London Police,-0.080665,51.509344,On or near Pedestrian Subway,E01032739,City of London 001F,Formal action is not in the public interest
bd4d369175077e84d67b799f41a90ddbd2f2512b19dc126b8de5aca36e670529,2019-08,City of London Police,City of London Police,-0.080401,51.502937,On or near BARNHAM STREET,E01004027,Southwark 003E,Further investigation is not in the public interest
dafce283a9d2cd80da8987d169493a666508b25d92ee36aa6ad3df347c74ade9,2019-08,City of London Police,City of London Police,-0.080401,51.502937,On or near BARNHAM STREET,E01004027,Southwark 003E,Formal action is not in the public interest
31b32f2854039d55b38e9f018177ae6d5ca4743dcd9c7281d8c20da12307e0fd,2019-08,City of London Police,City of London Police,-0.083386,51.509757,On or near ST DUNSTAN'S LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
104482569ef06a32fe27debafa2bf4598b2f1c5a9dd339b98e226addf44b5a9c,2019-08,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Investigation complete; no suspect identified
22aa4c59cba3aec7dbcda47f1e00a2d3db6720f8f7bf437176410b24262a410f,2019-08,City of London Police,City of London Police,-0.082458,51.517431,On or near LIVERPOOL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
50e48443bbd8ce6305f44844281defc2c41cc2b7cc67cb832621d08e56e5ba19,2019-08,City of London Police,City of London Police,-0.092719,51.512652,On or near QUEEN VICTORIA STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
295ad662d3eb935ceb547785c102d9e65f4589ab44856f03cbbc3058cd79de2f,2019-08,City of London Police,City of London Police,-0.077451,51.515523,On or near WHITE KENNETT STREET,E01000005,City of London 001E,Unable to prosecute suspect
50650e9e023ee06b08bb266e0ff4a93e5a6749ab6968a10de16fb3e3af15f286,2019-08,City of London Police,City of London Police,-0.088042,51.511794,On or near ABCHURCH LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
73ec7eb56b972d0e7a2cb79f8bd8070f57fe953b5dcacdbfb5bcc890ed13bbb9,2019-08,City of London Police,City of London Police,-0.082913,51.513463,On or near LEADENHALL STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
13a20239ee94119b340ed11e120c4e26c942d0bb4dea3dcef75715792764ddcb,2019-08,City of London Police,City of London Police,-0.078665,51.509950,On or near MUSCOVY STREET,E01032739,City of London 001F,Investigation complete; no suspect identified
651b37726af1968e940f381b8772ce86d0e679949f2c7ad0cd9af891787259b2,2019-08,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
0cb5b7af4d11ec4506a1c432aa51c043862f65587fec6d29659faf75b479ae9a,2019-08,City of London Police,City of London Police,-0.080782,51.514804,On or near ST MARY AXE,E01032739,City of London 001F,Investigation complete; no suspect identified
98b24caa0cbff7d9ff9a9a7cd3c118a131d5e81eea299bc1a606de5a4a75027b,2019-08,City of London Police,City of London Police,,,No location,,,Unable to prosecute suspect
010686f8cdc2442d4bf2b8ea2dc9714246ae0c52ad179063d600af7c4f6807f6,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
b4d0634f9510c893954ad0d4573912a516513b2b330999f58f2010f146fb1b86,2019-08,City of London Police,City of London Police,-0.083086,51.511407,On or near ROOD LANE,E01032739,City of London 001F,Formal action is not in the public interest
577886085f55c5ee9b1b4d02badd8f607267cc436a772a2dd7674dafd7154a15,2019-08,City of London Police,City of London Police,-0.084967,51.512598,On or near BELL INN YARD,E01032739,City of London 001F,Investigation complete; no suspect identified
9d92e10206ae1b45e5ca4e19d19df5c38bfcc9c2f6d8f2a12c95b92f931d7b94,2019-08,City of London Police,City of London Police,-0.078856,51.518433,On or near ARTILLERY LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
3df0c26e9ba516e41a658138f4b2b7b1362da7a0d8b1f7de971da19b89222b60,2019-08,City of London Police,City of London Police,-0.097645,51.515142,On or near ST MARTIN'S LE GRAND,E01032739,City of London 001F,Unable to prosecute suspect
636e5baae1ce7b93cd86622f9a631caaf8d4d17119153bb3206f8443a566fdfa,2019-08,City of London Police,City of London Police,-0.082628,51.518189,On or near SUN STREET PASSAGE,E01032739,City of London 001F,Investigation complete; no suspect identified
09a361b79bbb57867d4f47ffae88d6dbf7e5f736ccdc268d0eacd166d74352ff,2019-08,City of London Police,City of London Police,-0.088203,51.518262,On or near MOORGATE,E01032739,City of London 001F,Investigation complete; no suspect identified
d705999480b9bdf09ba615bf034fb7a82de998ad5ec65a61a4b8960f4f140ae7,2019-08,City of London Police,City of London Police,-0.093500,51.511190,On or near SKINNERS LANE,E01032739,City of London 001F,Investigation complete; no suspect identified
